ID,Diver,Buddy,Site No.,Site Name,Latitude,Longitude,Date,vis,Direction,Time,P-Qs,Depth,Method,Block,Code,Species,Common name,Total,Inverts,2.5,5,7.5,10,12.5,15,20,25,30,35,40,50,62.5,75,87.5,100,112.5,125,137.5,150,162.5,175,187.5,200,250,300,350,400
354,Kieran Cox,Claire Attridge,KCCA9,Wizard Islet South,48.85728,-125.1595,27/07/2022,2,50,10:04,KDC,3,1,1,cpa,Clupea pallasii,Pacific Herring,450,0,,200,250,,,,,,,,,,,,,,,,,,,,,,,,,
355,Kieran Cox,Claire Attridge,KCCA9,Wizard Islet South,48.85728,-125.1595,27/07/2022,2,50,10:04,KDC,3,2,1,mfra,Mesocentrotus franciscanus,Red sea urchin,120,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,Kieran Cox,Claire Attridge,KCCA9,Wizard Islet South,48.85728,-125.1595,27/07/2022,2,50,10:04,KDC,3,2,1,otr,Orthonopias triacis,Snubnose sculpin,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,Kieran Cox,Claire Attridge,KCCA9,Wizard Islet South,48.85728,-125.1595,27/07/2022,2,50,10:04,KDC,3,2,1,pgi,Pomaulax gibberosus,Red turban snail,145,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,Kieran Cox,Claire Attridge,KCCA9,Wizard Islet South,48.85728,-125.1595,27/07/2022,2,50,10:04,KDC,3,2,1,oko,Orthasterias koehleri,Rainbow star,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,Kieran Cox,Claire Attridge,KCCA9,Wizard Islet South,48.85728,-125.1595,27/07/2022,2,50,10:04,KDC,3,2,1,hermit,Paguroidea spp.,Unidentified hermit crab,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,Kieran Cox,Claire Attridge,KCCA9,Wizard Islet South,48.85728,-125.1595,27/07/2022,2,50,10:04,KDC,3,2,1,poc,Pisaster ochraceus,Purple sea star,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,Kieran Cox,Claire Attridge,KCCA9,Wizard Islet South,48.85728,-125.1595,27/07/2022,2,50,10:04,KDC,3,2,1,cfo,Ceratostoma foliatum,Leafy hornmouth,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,Kieran Cox,Claire Attridge,KCCA9,Wizard Islet South,48.85728,-125.1595,27/07/2022,2,50,10:04,KDC,3,2,1,dim,Dermasterias imbricata,Leather star,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,Kieran Cox,Claire Attridge,KCCA9,Wizard Islet South,48.85728,-125.1595,27/07/2022,2,50,10:04,KDC,3,2,1,ppr,Pugettia producta,Northern kelp crab,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,Kieran Cox,Claire Attridge,KCCA9,Wizard Islet South,48.85728,-125.1595,27/07/2022,2,50,10:04,KDC,3,2,1,jzo,Jordania zonope,Longfin sculpin,2,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
365,Kieran Cox,Claire Attridge,KCCA9,Wizard Islet South,48.85728,-125.1595,27/07/2022,2,50,10:04,KDC,3,2,1,sfo,Stylasterias forreri,Velcro seastar,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,Kieran Cox,Claire Attridge,KCCA9,Wizard Islet South,48.85728,-125.1595,27/07/2022,2,50,10:04,KDC,3,2,1,hde,Hexagrammos decagrammus,Kelp greenling,1,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
367,Kieran Cox,Claire Attridge,KCCA9,Wizard Islet South,48.85728,-125.1595,27/07/2022,2,50,10:04,KDC,3,2,1,hka,Haliotis kamtschatkana,Pinto abalone,19,0,1,7,6,5,,,,,,,,,,,,,,,,,,,,,,,,
368,Kieran Cox,Claire Attridge,KCCA9,Wizard Islet South,48.85728,-125.1595,27/07/2022,2,50,10:04,KDC,3,2,1,ala,Artedius lateralis,Smoothhead sculpin,2,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
369,Kieran Cox,Claire Attridge,KCCA9,Wizard Islet South,48.85728,-125.1595,27/07/2022,2,50,10:04,KDC,3,2,1,rni,Rhinogobiops nicholsii,Blackeye goby,20,0,7,10,3,,,,,,,,,,,,,,,,,,,,,,,,,
370,Kieran Cox,Claire Attridge,KCCA9,Wizard Islet South,48.85728,-125.1595,27/07/2022,2,50,10:04,KDC,3,2,1,aha,Artedius harringtoni,Scalyhead sculpin,1,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
371,Kieran Cox,Claire Attridge,KCCA9,Wizard Islet South,48.85728,-125.1595,27/07/2022,2,50,10:04,KDC,3,2,1,ebi,Enophrys bison,Buffalo sculpin,1,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
372,Kieran Cox,Claire Attridge,KCCA9,Wizard Islet South,48.85728,-125.1595,27/07/2022,2,50,10:04,KDC,3,2,1,aca,Apostichopus californicus,California sea cucumber,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,Kieran Cox,Claire Attridge,KCCA9,Wizard Islet South,48.85728,-125.1595,27/07/2022,2,50,10:04,KDC,3,2,1,sdr,Strongylocentrotus droebachiensis,Northern sea urchin,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,Kieran Cox,Claire Attridge,KCCA9,Wizard Islet South,48.85728,-125.1595,27/07/2022,2,50,10:04,KDC,3,2,1,cgi,Crassadoma gigantea,Purple-hinged rock scallop,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
375,Kieran Cox,Claire Attridge,KCCA9,Wizard Islet South,48.85728,-125.1595,27/07/2022,2,50,10:04,KDC,3,2,1,pmi,Patiria miniata,Bat star,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,Kieran Cox,Claire Attridge,KCCA9,Wizard Islet South,48.85728,-125.1595,27/07/2022,2,50,10:04,KDC,3,2,1,ami,Acmaea mitra,Whitecap limpet,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,Kieran Cox,Claire Attridge,KCCA9,Wizard Islet South,48.85728,-125.1595,27/07/2022,2,50,10:04,KDC,3,2,1,tonicella,Tonicella spp. ,Unidentified chiton,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,Kieran Cox,Claire Attridge,KCCA9,Wizard Islet South,48.85728,-125.1595,27/07/2022,2,50,10:04,KDC,3,2,1,das,Diodora aspera,Rough keyhole limpet,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,Kieran Cox,Claire Attridge,KCCA9,Wizard Islet South,48.85728,-125.1595,27/07/2022,2,50,10:04,KDC,3,2,1,dez,Debris - Zero,No Debris found,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,Claire Attridge,Kieran Cox,KCCA9,Wizard Islet South,48.85728,-125.1595,27/07/2022,2,50,10:04,KDC,3,1,2,hde,Hexagrammos decagrammus,Kelp greenling,8,0,,,,1,,,3,2,,1,1,,,,,,,,,,,,,,,,,
381,Claire Attridge,Kieran Cox,KCCA9,Wizard Islet South,48.85728,-125.1595,27/07/2022,2,50,10:04,KDC,3,1,2,rva,Rhacochilus vacca,Pile perch,13,0,,,,1,1,10,1,,,,,,,,,,,,,,,,,,,,,
382,Claire Attridge,Kieran Cox,KCCA9,Wizard Islet South,48.85728,-125.1595,27/07/2022,2,50,10:04,KDC,3,1,2,cag,Cymatogaster aggregata,Shiner perch,8,0,,,,5,2,,,1,,,,,,,,,,,,,,,,,,,,
383,Claire Attridge,Kieran Cox,KCCA9,Wizard Islet South,48.85728,-125.1595,27/07/2022,2,50,10:04,KDC,3,1,2,bfr,Brachyistius frenatus,Kelp perch,7,0,,7,,,,,,,,,,,,,,,,,,,,,,,,,,
384,Claire Attridge,Kieran Cox,KCCA9,Wizard Islet South,48.85728,-125.1595,27/07/2022,2,50,10:04,KDC,3,1,2,sca,Sebastes caurinus,Copper rockfish,8,0,,,,4,2,,2,,,,,,,,,,,,,,,,,,,,,
385,Claire Attridge,Kieran Cox,KCCA9,Wizard Islet South,48.85728,-125.1595,27/07/2022,2,50,10:04,KDC,3,1,2,sebastes,Sebastes spp.,Unidentified rockfish,67,0,25,17,25,,,,,,,,,,,,,,,,,,,,,,,,,
386,Claire Attridge,Kieran Cox,KCCA9,Wizard Islet South,48.85728,-125.1595,27/07/2022,2,50,10:04,KDC,3,1,2,ela,Embiotoca lateralis,Striped seaperch,2,0,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,
387,Claire Attridge,Kieran Cox,KCCA9,Wizard Islet South,48.85728,-125.1595,27/07/2022,2,50,10:04,KDC,3,2,2,mfra,Mesocentrotus franciscanus,Red sea urchin,86,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,Claire Attridge,Kieran Cox,KCCA9,Wizard Islet South,48.85728,-125.1595,27/07/2022,2,50,10:04,KDC,3,2,2,oko,Orthasterias koehleri,Rainbow star,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,Claire Attridge,Kieran Cox,KCCA9,Wizard Islet South,48.85728,-125.1595,27/07/2022,2,50,10:04,KDC,3,2,2,aca,Apostichopus californicus,California sea cucumber,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,Claire Attridge,Kieran Cox,KCCA9,Wizard Islet South,48.85728,-125.1595,27/07/2022,2,50,10:04,KDC,3,2,2,hpu,Henricia pumila,Dwarf mottled henricia,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,Claire Attridge,Kieran Cox,KCCA9,Wizard Islet South,48.85728,-125.1595,27/07/2022,2,50,10:04,KDC,3,2,2,hka,Haliotis kamtschatkana,Pinto abalone,15,0,,3,8,3,1,,,,,,,,,,,,,,,,,,,,,,,
392,Claire Attridge,Kieran Cox,KCCA9,Wizard Islet South,48.85728,-125.1595,27/07/2022,2,50,10:04,KDC,3,2,2,poc,Pisaster ochraceus,Purple sea star,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,Claire Attridge,Kieran Cox,KCCA9,Wizard Islet South,48.85728,-125.1595,27/07/2022,2,50,10:04,KDC,3,2,2,dim,Dermasterias imbricata,Leather star,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,Claire Attridge,Kieran Cox,KCCA9,Wizard Islet South,48.85728,-125.1595,27/07/2022,2,50,10:04,KDC,3,2,2,pgi,Pomaulax gibberosus,Red turban snail,70,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,Claire Attridge,Kieran Cox,KCCA9,Wizard Islet South,48.85728,-125.1595,27/07/2022,2,50,10:04,KDC,3,2,2,hle,Henricia leviuscula,Pacific blood star,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,Claire Attridge,Kieran Cox,KCCA9,Wizard Islet South,48.85728,-125.1595,27/07/2022,2,50,10:04,KDC,3,2,2,rni,Rhinogobiops nicholsii,Blackeye goby,13,0,,2,6,4,1,,,,,,,,,,,,,,,,,,,,,,,
397,Claire Attridge,Kieran Cox,KCCA9,Wizard Islet South,48.85728,-125.1595,27/07/2022,2,50,10:04,KDC,3,2,2,aha,Artedius harringtoni,Scalyhead sculpin,4,0,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,
398,Claire Attridge,Kieran Cox,KCCA9,Wizard Islet South,48.85728,-125.1595,27/07/2022,2,50,10:04,KDC,3,2,2,cfo,Ceratostoma foliatum,Leafy hornmouth,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,Claire Attridge,Kieran Cox,KCCA9,Wizard Islet South,48.85728,-125.1595,27/07/2022,2,50,10:04,KDC,3,2,2,cpr,Cancer productus,Red rock crab,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,Claire Attridge,Kieran Cox,KCCA9,Wizard Islet South,48.85728,-125.1595,27/07/2022,2,50,10:04,KDC,3,2,2,edo,Enteroctopus dofleini,Giant pacific octopus,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,Claire Attridge,Kieran Cox,KCCA9,Wizard Islet South,48.85728,-125.1595,27/07/2022,2,50,10:04,KDC,3,2,2,hermit,Paguroidea spp.,Unidentified hermit crab,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,Claire Attridge,Kieran Cox,KCCA9,Wizard Islet South,48.85728,-125.1595,27/07/2022,2,50,10:04,KDC,3,2,2,ppr,Pugettia producta,Northern kelp crab,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,Claire Attridge,Kieran Cox,KCCA9,Wizard Islet South,48.85728,-125.1595,27/07/2022,2,50,10:04,KDC,3,2,2,etr,Evasterias troschelii,Mottled starfish,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,Claire Attridge,Kieran Cox,KCCA9,Wizard Islet South,48.85728,-125.1595,27/07/2022,2,50,10:04,KDC,3,2,2,das,Diodora aspera,Rough keyhole limpet,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,Claire Attridge,Kieran Cox,KCCA9,Wizard Islet South,48.85728,-125.1595,27/07/2022,2,50,10:04,KDC,3,2,2,dez,Debris - Zero,No Debris found,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,Claire Attridge,Kieran Cox,KCCA10,Dodger Channel 2,48.83941,-125.20042,28/07/2022,1.5,100,10:18,KDC,5,1,1,sca,Sebastes caurinus,Copper rockfish,6,0,,,1,3,,1,1,,,,,,,,,,,,,,,,,,,,,
407,Claire Attridge,Kieran Cox,KCCA10,Dodger Channel 2,48.83941,-125.20042,28/07/2022,1.5,100,10:18,KDC,5,1,1,hde,Hexagrammos decagrammus,Kelp greenling,3,0,,,,1,1,,,1,,,,,,,,,,,,,,,,,,,,
408,Claire Attridge,Kieran Cox,KCCA10,Dodger Channel 2,48.83941,-125.20042,28/07/2022,1.5,100,10:18,KDC,5,1,1,sebastes,Sebastes spp.,Unidentified rockfish,5,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,
409,Claire Attridge,Kieran Cox,KCCA10,Dodger Channel 2,48.83941,-125.20042,28/07/2022,1.5,100,10:18,KDC,5,1,1,rva,Rhacochilus vacca,Pile perch,2,0,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,
410,Claire Attridge,Kieran Cox,KCCA10,Dodger Channel 2,48.83941,-125.20042,28/07/2022,1.5,100,10:18,KDC,5,2,1,aca,Apostichopus californicus,California sea cucumber,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,Claire Attridge,Kieran Cox,KCCA10,Dodger Channel 2,48.83941,-125.20042,28/07/2022,1.5,100,10:18,KDC,5,2,1,sac,Scyra acutifrons,Sharpnose crab,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,Claire Attridge,Kieran Cox,KCCA10,Dodger Channel 2,48.83941,-125.20042,28/07/2022,1.5,100,10:18,KDC,5,2,1,oko,Orthasterias koehleri,Rainbow star,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,Claire Attridge,Kieran Cox,KCCA10,Dodger Channel 2,48.83941,-125.20042,28/07/2022,1.5,100,10:18,KDC,5,2,1,jzo,Jordania zonope,Longfin sculpin,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
414,Claire Attridge,Kieran Cox,KCCA10,Dodger Channel 2,48.83941,-125.20042,28/07/2022,1.5,100,10:18,KDC,5,2,1,etr,Evasterias troschelii,Mottled starfish,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,Claire Attridge,Kieran Cox,KCCA10,Dodger Channel 2,48.83941,-125.20042,28/07/2022,1.5,100,10:18,KDC,5,2,1,cfo,Ceratostoma foliatum,Leafy hornmouth,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,Claire Attridge,Kieran Cox,KCCA10,Dodger Channel 2,48.83941,-125.20042,28/07/2022,1.5,100,10:18,KDC,5,2,1,phe,Pycnopodia helianthoides,Sunflower star,1,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
417,Claire Attridge,Kieran Cox,KCCA10,Dodger Channel 2,48.83941,-125.20042,28/07/2022,1.5,100,10:18,KDC,5,2,1,ppr,Pugettia producta,Northern kelp crab,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,Claire Attridge,Kieran Cox,KCCA10,Dodger Channel 2,48.83941,-125.20042,28/07/2022,1.5,100,10:18,KDC,5,2,1,dim,Dermasterias imbricata,Leather star,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,Claire Attridge,Kieran Cox,KCCA10,Dodger Channel 2,48.83941,-125.20042,28/07/2022,1.5,100,10:18,KDC,5,2,1,pgr,Pugettia gracilis,Graceful kelp crab,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,Claire Attridge,Kieran Cox,KCCA10,Dodger Channel 2,48.83941,-125.20042,28/07/2022,1.5,100,10:18,KDC,5,2,1,rni,Rhinogobiops nicholsii,Blackeye goby,16,0,,1,8,5,2,,,,,,,,,,,,,,,,,,,,,,,
421,Claire Attridge,Kieran Cox,KCCA10,Dodger Channel 2,48.83941,-125.20042,28/07/2022,1.5,100,10:18,KDC,5,2,1,dodo,Diaulula odonoghuei,Leopard dorid,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,Claire Attridge,Kieran Cox,KCCA10,Dodger Channel 2,48.83941,-125.20042,28/07/2022,1.5,100,10:18,KDC,5,2,1,cpr,Cancer productus,Red rock crab,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,Claire Attridge,Kieran Cox,KCCA10,Dodger Channel 2,48.83941,-125.20042,28/07/2022,1.5,100,10:18,KDC,5,2,1,hsty,Heptacarpus stylus,Stiletto shrimp,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,Claire Attridge,Kieran Cox,KCCA10,Dodger Channel 2,48.83941,-125.20042,28/07/2022,1.5,100,10:18,KDC,5,2,1,ogr,Oregonia gracilis,Graceful decorator crab,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,Claire Attridge,Kieran Cox,KCCA10,Dodger Channel 2,48.83941,-125.20042,28/07/2022,1.5,100,10:18,KDC,5,2,1,dez,Debris - Zero,No Debris found,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,Claire Attridge,Kieran Cox,KCCA11,Ross Islet 2,48.87229,-125.1627,29/07/2022,2.5,140,11:46,KDC,3.2,1,2,sca,Sebastes caurinus,Copper rockfish,29,0,,,,9,6,5,8,1,,,,,,,,,,,,,,,,,,,,
427,Claire Attridge,Kieran Cox,KCCA11,Ross Islet 2,48.87229,-125.1627,29/07/2022,2.5,140,11:46,KDC,3.2,1,2,hde,Hexagrammos decagrammus,Kelp greenling,22,0,,,1,3,2,5,6,1,2,1,1,,,,,,,,,,,,,,,,,
428,Claire Attridge,Kieran Cox,KCCA11,Ross Islet 2,48.87229,-125.1627,29/07/2022,2.5,140,11:46,KDC,3.2,1,2,sebastes,Sebastes spp.,Unidentified rockfish,24,0,5,18,1,,,,,,,,,,,,,,,,,,,,,,,,,
429,Claire Attridge,Kieran Cox,KCCA11,Ross Islet 2,48.87229,-125.1627,29/07/2022,2.5,140,11:46,KDC,3.2,1,2,rva,Rhacochilus vacca,Pile perch,12,0,,,3,,1,4,1,2,1,,,,,,,,,,,,,,,,,,,
430,Claire Attridge,Kieran Cox,KCCA11,Ross Islet 2,48.87229,-125.1627,29/07/2022,2.5,140,11:46,KDC,3.2,1,2,cag,Cymatogaster aggregata,Shiner perch,6,0,,,,3,1,2,,,,,,,,,,,,,,,,,,,,,,
431,Claire Attridge,Kieran Cox,KCCA11,Ross Islet 2,48.87229,-125.1627,29/07/2022,2.5,140,11:46,KDC,3.2,1,2,bfr,Brachyistius frenatus,Kelp perch,41,0,,,5,12,20,4,,,,,,,,,,,,,,,,,,,,,,
432,Claire Attridge,Kieran Cox,KCCA11,Ross Islet 2,48.87229,-125.1627,29/07/2022,2.5,140,11:46,KDC,3.2,1,2,hst,Hexagrammos stelleri,Whitespotted greenling,1,0,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
433,Claire Attridge,Kieran Cox,KCCA11,Ross Islet 2,48.87229,-125.1627,29/07/2022,2.5,140,11:46,KDC,3.2,1,2,sme,Sebastes melanops,Black rockfish,4,0,,,,2,1,,1,,,,,,,,,,,,,,,,,,,,,
434,Claire Attridge,Kieran Cox,KCCA11,Ross Islet 2,48.87229,-125.1627,29/07/2022,2.5,140,11:46,KDC,3.2,1,2,oel,Ophiodon elongatus,Lingcod,1,0,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
435,Claire Attridge,Kieran Cox,KCCA11,Ross Islet 2,48.87229,-125.1627,29/07/2022,2.5,140,11:46,KDC,3.2,2,2,pgi,Pomaulax gibberosus,Red turban snail,120,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,Claire Attridge,Kieran Cox,KCCA11,Ross Islet 2,48.87229,-125.1627,29/07/2022,2.5,140,11:46,KDC,3.2,2,2,mfra,Mesocentrotus franciscanus,Red sea urchin,118,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,Claire Attridge,Kieran Cox,KCCA11,Ross Islet 2,48.87229,-125.1627,29/07/2022,2.5,140,11:46,KDC,3.2,2,2,dim,Dermasterias imbricata,Leather star,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,Claire Attridge,Kieran Cox,KCCA11,Ross Islet 2,48.87229,-125.1627,29/07/2022,2.5,140,11:46,KDC,3.2,2,2,rni,Rhinogobiops nicholsii,Blackeye goby,44,0,,9,20,11,4,,,,,,,,,,,,,,,,,,,,,,,
439,Claire Attridge,Kieran Cox,KCCA11,Ross Islet 2,48.87229,-125.1627,29/07/2022,2.5,140,11:46,KDC,3.2,2,2,pmi,Patiria miniata,Bat star,44,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,Claire Attridge,Kieran Cox,KCCA11,Ross Islet 2,48.87229,-125.1627,29/07/2022,2.5,140,11:46,KDC,3.2,2,2,oko,Orthasterias koehleri,Rainbow star,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,Claire Attridge,Kieran Cox,KCCA11,Ross Islet 2,48.87229,-125.1627,29/07/2022,2.5,140,11:46,KDC,3.2,2,2,hka,Haliotis kamtschatkana,Pinto abalone,4,0,,,2,1,1,,,,,,,,,,,,,,,,,,,,,,,
442,Claire Attridge,Kieran Cox,KCCA11,Ross Islet 2,48.87229,-125.1627,29/07/2022,2.5,140,11:46,KDC,3.2,2,2,aca,Apostichopus californicus,California sea cucumber,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,Claire Attridge,Kieran Cox,KCCA11,Ross Islet 2,48.87229,-125.1627,29/07/2022,2.5,140,11:46,KDC,3.2,2,2,etr,Evasterias troschelii,Mottled starfish,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,Claire Attridge,Kieran Cox,KCCA11,Ross Islet 2,48.87229,-125.1627,29/07/2022,2.5,140,11:46,KDC,3.2,2,2,poc,Pisaster ochraceus,Purple sea star,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,Claire Attridge,Kieran Cox,KCCA11,Ross Islet 2,48.87229,-125.1627,29/07/2022,2.5,140,11:46,KDC,3.2,2,2,cgi,Crassadoma gigantea,Purple-hinged rock scallop,3,0,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,
446,Claire Attridge,Kieran Cox,KCCA11,Ross Islet 2,48.87229,-125.1627,29/07/2022,2.5,140,11:46,KDC,3.2,2,2,cpr,Cancer productus,Red rock crab,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,Claire Attridge,Kieran Cox,KCCA11,Ross Islet 2,48.87229,-125.1627,29/07/2022,2.5,140,11:46,KDC,3.2,2,2,sfo,Stylasterias forreri,Velcro seastar,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,Claire Attridge,Kieran Cox,KCCA11,Ross Islet 2,48.87229,-125.1627,29/07/2022,2.5,140,11:46,KDC,3.2,2,2,tonicella,Tonicella spp. ,Unidentified chiton,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,Claire Attridge,Kieran Cox,KCCA11,Ross Islet 2,48.87229,-125.1627,29/07/2022,2.5,140,11:46,KDC,3.2,2,2,dez,Debris - Zero,No Debris found,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,Kieran Cox,Claire Attridge,KCCA8,Dixon Island Back (Bay),48.85395,-125.1161,26/07/2022,2.5,140,10:00,KDC,3.5,1,2,hde,Hexagrammos decagrammus,Kelp greenling,7,0,,1,1,,,,1,1,1,2,,,,,,,,,,,,,,,,,,
451,Kieran Cox,Claire Attridge,KCCA8,Dixon Island Back (Bay),48.85395,-125.1161,26/07/2022,2.5,140,10:00,KDC,3.5,1,2,rni,Rhinogobiops nicholsii,Blackeye goby,29,0,,2,9,10,7,1,,,,,,,,,,,,,,,,,,,,,,
452,Kieran Cox,Claire Attridge,KCCA8,Dixon Island Back (Bay),48.85395,-125.1161,26/07/2022,2.5,140,10:00,KDC,3.5,1,2,rva,Rhacochilus vacca,Pile perch,1,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
453,Kieran Cox,Claire Attridge,KCCA8,Dixon Island Back (Bay),48.85395,-125.1161,26/07/2022,2.5,140,10:00,KDC,3.5,1,2,ela,Embiotoca lateralis,Striped seaperch,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
454,Kieran Cox,Claire Attridge,KCCA8,Dixon Island Back (Bay),48.85395,-125.1161,26/07/2022,2.5,140,10:00,KDC,3.5,2,2,mfra,Mesocentrotus franciscanus,Red sea urchin,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,Kieran Cox,Claire Attridge,KCCA8,Dixon Island Back (Bay),48.85395,-125.1161,26/07/2022,2.5,140,10:00,KDC,3.5,2,2,pgi,Pomaulax gibberosus,Red turban snail,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,Kieran Cox,Claire Attridge,KCCA8,Dixon Island Back (Bay),48.85395,-125.1161,26/07/2022,2.5,140,10:00,KDC,3.5,2,2,cgi,Crassadoma gigantea,Purple-hinged rock scallop,2,0,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,
457,Kieran Cox,Claire Attridge,KCCA8,Dixon Island Back (Bay),48.85395,-125.1161,26/07/2022,2.5,140,10:00,KDC,3.5,2,2,dim,Dermasterias imbricata,Leather star,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,Kieran Cox,Claire Attridge,KCCA8,Dixon Island Back (Bay),48.85395,-125.1161,26/07/2022,2.5,140,10:00,KDC,3.5,2,2,cfo,Ceratostoma foliatum,Leafy hornmouth,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,Kieran Cox,Claire Attridge,KCCA8,Dixon Island Back (Bay),48.85395,-125.1161,26/07/2022,2.5,140,10:00,KDC,3.5,2,2,pmi,Patiria miniata,Bat star,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,Kieran Cox,Claire Attridge,KCCA8,Dixon Island Back (Bay),48.85395,-125.1161,26/07/2022,2.5,140,10:00,KDC,3.5,2,2,rni,Rhinogobiops nicholsii,Blackeye goby,32,0,2,10,15,5,,,,,,,,,,,,,,,,,,,,,,,,
461,Kieran Cox,Claire Attridge,KCCA8,Dixon Island Back (Bay),48.85395,-125.1161,26/07/2022,2.5,140,10:00,KDC,3.5,2,2,hka,Haliotis kamtschatkana,Pinto abalone,6,0,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,
462,Kieran Cox,Claire Attridge,KCCA8,Dixon Island Back (Bay),48.85395,-125.1161,26/07/2022,2.5,140,10:00,KDC,3.5,2,2,das,Diodora aspera,Rough keyhole limpet,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
